variant,policy,run_id,iteration,simulation_seed,timestamp,num_devices,lambda,w_failure,w_service,candidate_count,catalogue_fraction,catalogue_subset_seed,full_catalogue_count,selected_catalogue_count,catalogue_sha256,optimizer_time_ms,previous_alpha,selected_alpha,weighted_predicted_failure_rate,weighted_predicted_dnst,performance_cost,reconfiguration_cost,joint_cost,hard_stability_enabled,r_max,feasible_candidate_count,constraint_active,reconfigured,stability_violation,unconstrained_reconfiguration_cost,unconstrained_performance_cost,app_weight_0,previous_w_load_0,previous_threshold_0,selected_w_load_0,selected_threshold_0,predicted_failure_rate_0,predicted_dnst_0,app_weight_1,previous_w_load_1,previous_threshold_1,selected_w_load_1,selected_threshold_1,predicted_failure_rate_1,predicted_dnst_1,app_weight_2,previous_w_load_2,previous_threshold_2,selected_w_load_2,selected_threshold_2,predicted_failure_rate_2,predicted_dnst_2
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2410.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,68.58812500286149,0.6,0.6,0.28119118258638204,0.7877964787217969,0.30494014237540223,0.0,0.2439521139003218,True,0.15,8,True,False,False,0.1634920634920635,0.2006063903529468,0.5002444031674651,0.5,85.0,0.5,85.0,0.26995572447776794,0.8040278553962708,0.37022191807605825,0.7,80.0,0.7,80.0,0.2869241535663605,0.7794262170791626,0.12953367875647667,0.4,90.0,0.4,90.0,0.3081957697868347,0.7490358948707581
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2470.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,92.94599999702768,0.6,0.6,0.27255287763832775,0.7882631605340263,0.29927479312023125,0.0,0.239419834496185,True,0.15,8,True,False,False,0.1634920634920635,0.19764953739056174,0.5005624847150892,0.5,85.0,0.5,85.0,0.25998586416244507,0.80926913022995,0.36874541452677917,0.7,80.0,0.7,80.0,0.27988460659980774,0.7729983925819397,0.13069210075813156,0.4,90.0,0.4,90.0,0.29999932646751404,0.7508776783943176
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2530.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,68.6468749991036,0.6,0.6,0.2799888516415957,0.7913020438305928,0.3056860640353469,0.0,0.24454885122827755,True,0.15,8,True,False,False,0.1634920634920635,0.2033505185412309,0.5030311848295261,0.5,85.0,0.5,85.0,0.2681807577610016,0.7988662719726562,0.3699985450312818,0.7,80.0,0.7,80.0,0.28808486461639404,0.7951706051826477,0.12697027013919202,0.4,90.0,0.4,90.0,0.30317795276641846,0.7500608563423157
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2590.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,68.31795899779536,0.6,0.6,0.2823468354987163,0.7814397674565222,0.3028909154455658,0.0,0.24231273235645265,True,0.15,8,True,False,False,0.1634920634920635,0.20043776321783013,0.5063725490196078,0.5,85.0,0.5,85.0,0.27293434739112854,0.7985137104988098,0.3667156862745098,0.7,80.0,0.7,80.0,0.2900297939777374,0.7750713229179382,0.12691176470588236,0.4,90.0,0.4,90.0,0.2977021038532257,0.7317172884941101
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2650.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,66.9682500010822,0.6,0.6,0.2790720873838325,0.7923083409956181,0.3055115173575731,0.0,0.2444092138860585,True,0.15,8,True,False,False,0.1634920634920635,0.19956151677334255,0.5086219602063375,0.5,85.0,0.5,85.0,0.27101463079452515,0.8175193071365356,0.3591255219847703,0.7,80.0,0.7,80.0,0.2827299237251282,0.7742357850074768,0.13225251780889216,0.4,90.0,0.4,90.0,0.3001270890235901,0.7444261908531189
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2710.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,86.03537500312086,0.6,0.6,0.27232606866555464,0.78123809379908,0.29598750632102644,0.0,0.23679000505682116,True,0.15,8,True,False,False,0.1634920634920635,0.19477110630462396,0.5016771182732973,0.5,85.0,0.5,85.0,0.26016077399253845,0.8018983602523804,0.36930630499246514,0.7,80.0,0.7,80.0,0.28054288029670715,0.7705371975898743,0.12901657673423753,0.4,90.0,0.4,90.0,0.296110063791275,0.7315322756767273
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2770.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,66.64320799609413,0.6,0.6,0.28383164631119284,0.779356518707167,0.3029713927973694,0.0,0.24237711423789554,True,0.15,8,True,False,False,0.1634920634920635,0.19688721281459565,0.5001456027955736,0.5,85.0,0.5,85.0,0.27325037121772766,0.7969023585319519,0.3712871287128713,0.7,80.0,0.7,80.0,0.28960713744163513,0.7632309198379517,0.12856726849155503,0.4,90.0,0.4,90.0,0.3083154261112213,0.7576694488525391
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2830.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,67.9261659970507,0.6,0.6,0.28558478068327026,0.7900067839165135,0.30891326367049143,0.0,0.24713061093639316,True,0.15,8,True,False,False,0.1634920634920635,0.20456063293148866,0.5042214804633811,0.5,85.0,0.5,85.0,0.2779988646507263,0.8041173219680786,0.3692322795994502,0.7,80.0,0.7,80.0,0.29024121165275574,0.786256730556488,0.12654623993716865,0.4,90.0,0.4,90.0,0.30222436785697937,0.7447253465652466
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2890.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,66.54245900426758,0.6,0.6,0.28868326922910154,0.7918112172663904,0.3118247826207792,0.0,0.24945982609662334,True,0.15,8,True,False,False,0.1634920634920635,0.2059429435676211,0.5079788524033565,0.5,85.0,0.5,85.0,0.2790556252002716,0.8110193014144897,0.366542173934132,0.7,80.0,0.7,80.0,0.29485708475112915,0.7787629961967468,0.1254789736625115,0.4,90.0,0.4,90.0,0.30962443351745605,0.7521665096282959
SCOPE,RT_OPT_ML,iteration_5,5,20260833,2950.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,71.95487499848241,0.6,0.6,0.282099028757732,0.78658974267048,0.3050192326825394,0.0,0.24401538614603152,True,0.15,8,True,False,False,0.1634920634920635,0.19847202774845246,0.5085406341721599,0.5,85.0,0.5,85.0,0.2725607454776764,0.7967721819877625,0.3657316075638743,0.7,80.0,0.7,80.0,0.2884479761123657,0.783014178276062,0.12572775826396573,0.4,90.0,0.4,90.0,0.3022106885910034,0.7558050751686096
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3010.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,70.46845900185872,0.6,0.6,0.28210196405953464,0.7871577580829181,0.3052745546190016,0.0,0.2442196436952013,True,0.15,8,True,False,False,0.1634920634920635,0.19900517138753188,0.5047678674629166,0.5,85.0,0.5,85.0,0.2720218598842621,0.8034523129463196,0.3631766518975149,0.7,80.0,0.7,80.0,0.2894923985004425,0.7790874242782593,0.13205548063956848,0.4,90.0,0.4,90.0,0.300307035446167,0.747068464756012
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3070.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,101.52925000147661,0.6,0.6,0.2811110800347212,0.7874405894384809,0.3047269567437933,0.0,0.24378156539503465,True,0.15,8,True,False,False,0.1634920634920635,0.19975706553818778,0.49987836325597235,0.5,85.0,0.5,85.0,0.27189910411834717,0.8086063265800476,0.3721597820269547,0.7,80.0,0.7,80.0,0.28649306297302246,0.7754138112068176,0.12796185471707294,0.4,90.0,0.4,90.0,0.30144456028938293,0.7397356629371643
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3130.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,67.6907500019297,0.6,0.6,0.2835149984841646,0.7857875754931788,0.3056242452453868,0.0,0.24449939619630945,True,0.15,8,True,False,False,0.1634920634920635,0.1998087721436083,0.5015600624024961,0.5,85.0,0.5,85.0,0.27290409803390503,0.801333487033844,0.3684184867394696,0.7,80.0,0.7,80.0,0.2894543409347534,0.7776442170143127,0.13002145085803432,0.4,90.0,0.4,90.0,0.3076174855232239,0.7488933205604553
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3190.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,70.10962500498863,0.6,0.6,0.28117816834157233,0.7860480259788386,0.3041515105531714,0.0,0.24332120844253713,True,0.15,8,True,False,False,0.1634920634920635,0.19896492918469866,0.5031013762357046,0.5,85.0,0.5,85.0,0.27019229531288147,0.7899580597877502,0.36974219810040704,0.7,80.0,0.7,80.0,0.2872859835624695,0.7897447347640991,0.12715642566388835,0.4,90.0,0.4,90.0,0.306884229183197,0.7598285675048828
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3250.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,73.86795799538959,0.6,0.6,0.2739943660837198,0.7889562399462398,0.30056401368592606,0.0,0.24045121094874086,True,0.15,8,True,False,False,0.1634920634920635,0.19359427585624922,0.5082103411201251,0.5,85.0,0.5,85.0,0.2634376287460327,0.811703085899353,0.3638451764245919,0.7,80.0,0.7,80.0,0.27898600697517395,0.781823456287384,0.12794448245528298,0.4,90.0,0.4,90.0,0.3017318546772003,0.7188871502876282
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3310.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,90.33179200196173,0.6,0.6,0.28757860974857546,0.7867124121207725,0.3087996979082322,0.0,0.24703975832658576,True,0.15,8,True,False,False,0.1634920634920635,0.20265203177435992,0.5021351789132675,0.5,85.0,0.5,85.0,0.2759779393672943,0.8103069067001343,0.3659254896186129,0.7,80.0,0.7,80.0,0.29508981108665466,0.7731846570968628,0.13193933146811956,0.4,90.0,0.4,90.0,0.310896635055542,0.7344347834587097
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3370.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,206.60516600037226,0.6,0.6,0.2811980723221809,0.7843420958902382,0.30340422541911494,0.0,0.24272338033529195,True,0.15,8,True,False,False,0.1634920634920635,0.20316418268058553,0.5081871059191554,0.5,85.0,0.5,85.0,0.2721845507621765,0.8025572299957275,0.3673200058653893,0.7,80.0,0.7,80.0,0.2870148718357086,0.7717856764793396,0.1244928882154553,0.4,90.0,0.4,90.0,0.300829142332077,0.7470349669456482
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3430.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,213.87274999869987,0.6,0.6,0.28246196580264993,0.7819103515175333,0.3031790697607315,0.0,0.2425432558085852,True,0.15,8,True,False,False,0.1634920634920635,0.19612650903574796,0.5059405460452936,0.5,85.0,0.5,85.0,0.2712770700454712,0.7973209023475647,0.3645797972940207,0.7,80.0,0.7,80.0,0.2895200252532959,0.7755682468414307,0.1294796566606857,0.4,90.0,0.4,90.0,0.306293249130249,0.7395514249801636
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3490.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,73.5666249966016,0.6,0.6,0.26705753525491105,0.7809636685314815,0.29228285888424743,0.0,0.23382628710739795,True,0.15,8,True,False,False,0.1634920634920635,0.18653917443287055,0.5093695920889988,0.5,85.0,0.5,85.0,0.2561410367488861,0.8079447150230408,0.361433868974042,0.7,80.0,0.7,80.0,0.2715778946876526,0.7580183148384094,0.1291965389369592,0.4,90.0,0.4,90.0,0.2974509298801422,0.7387791275978088
SCOPE,RT_OPT_ML,iteration_5,5,20260833,3550.0,1800,0.2,0.5,0.5,635,0.25,2,2536,634,87c2a7edac687f8a33319cc9ec2d7067b176682a18e106ac84d349ee4e584c07,73.22912499512313,0.6,0.6,0.27791014955381566,0.7841816338699813,0.301097089478876,0.0,0.2408776715831008,True,0.15,8,True,False,False,0.1634920634920635,0.19877860795419683,0.503243111436235,0.5,85.0,0.5,85.0,0.2685297131538391,0.8011218309402466,0.3666910509631797,0.7,80.0,0.7,80.0,0.28401461243629456,0.7740775942802429,0.1300658376005852,0.4,90.0,0.4,90.0,0.29699423909187317,0.747123658657074
