app_id,target,feature,gain,normalized_gain
1,deadline_norm_service_time,state_deadline_miss_rate_2,0.011919497512280941,0.004822011785960825
1,deadline_norm_service_time,state_completed_2,0.011687622405588627,0.004728207118759942
1,deadline_norm_service_time,state_fail_rsu,0.010628006421029568,0.004299541333069577
1,deadline_norm_service_time,state_failure_rate_1,0.009257957339286804,0.0037452903830860152
1,deadline_norm_service_time,previous_alpha,0.008267650380730629,0.003344663442146867
1,deadline_norm_service_time,state_failed_0,0.008044407702982426,0.003254351008915335
1,deadline_norm_service_time,state_mean_service_time_2,0.006970192305743694,0.00281977905646442
1,deadline_norm_service_time,state_failed_1,0.006881998386234045,0.002784100361210074
1,deadline_norm_service_time,state_deadline_miss_rate_0,0.006766817532479763,0.002737504149100634
1,deadline_norm_service_time,state_completed_1,0.005688430741429329,0.0023012446666088606
1,deadline_norm_service_time,state_deadline_norm_service_time_0,0.0049844179302453995,0.0020164375202087192
1,deadline_norm_service_time,previous_w_load_1,0.004506778437644243,0.001823209302291806
1,deadline_norm_service_time,state_deadline_miss_rate_1,0.004099840298295021,0.0016585831926695545
