app_id,target,run_id,num_devices,window_id,candidate_count,prediction_min,prediction_max,prediction_range,prediction_std
2,deadline_norm_service_time,iteration_5,1500,28,50,0.6547297835350037,1.4084659814834595,0.7537361979484558,0.25761502981185913
2,deadline_norm_service_time,iteration_5,1400,20,50,0.6693956255912781,1.4058388471603394,0.7364432215690613,0.24920861423015594
2,deadline_norm_service_time,iteration_5,1700,43,50,0.718254029750824,1.3706244230270386,0.6523703932762146,0.21451078355312347
2,deadline_norm_service_time,iteration_5,1300,22,50,0.6674203872680664,1.3787237405776978,0.7113033533096313,0.24814201891422272
2,deadline_norm_service_time,iteration_5,1600,53,50,0.6629441976547241,1.3921209573745728,0.7291767597198486,0.23769664764404297
2,deadline_norm_service_time,iteration_5,1800,28,50,0.6847501993179321,1.3806097507476807,0.6958595514297485,0.22410494089126587
2,deadline_norm_service_time,iteration_5,1700,42,50,0.7945647239685059,1.3427056074142456,0.5481408834457397,0.17702287435531616
2,deadline_norm_service_time,iteration_5,1700,20,50,0.6716395616531372,1.3770668506622314,0.7054272890090942,0.22439689934253693
2,deadline_norm_service_time,iteration_5,1500,13,50,0.6404945850372314,1.4114495515823364,0.770954966545105,0.2613099217414856
2,deadline_norm_service_time,iteration_5,1600,26,50,0.6653032898902893,1.3713120222091675,0.7060087323188782,0.22854650020599365
2,deadline_norm_service_time,iteration_5,1300,14,50,0.6590120196342468,1.4103920459747314,0.7513800263404846,0.2639652490615845
2,deadline_norm_service_time,iteration_5,1400,7,50,0.646008312702179,1.4030040502548218,0.7569957375526428,0.2616693675518036
2,deadline_norm_service_time,iteration_5,1400,5,50,0.6668294072151184,1.3813002109527588,0.7144708037376404,0.24571487307548523
2,deadline_norm_service_time,iteration_5,1500,35,50,0.6717278361320496,1.3614588975906372,0.6897310614585876,0.2304561585187912
2,deadline_norm_service_time,iteration_5,1500,10,50,0.6419904828071594,1.4094034433364868,0.7674129605293274,0.260999858379364
2,deadline_norm_service_time,iteration_5,1800,6,50,0.7107039093971252,1.40923273563385,0.6985288262367249,0.21829035878181458
2,deadline_norm_service_time,iteration_5,1400,53,50,0.6849718689918518,1.3844071626663208,0.699435293674469,0.23947162926197052
2,deadline_norm_service_time,iteration_5,1700,15,50,0.6940120458602905,1.3792165517807007,0.6852045059204102,0.2213536500930786
2,deadline_norm_service_time,iteration_5,1800,21,50,0.7501552700996399,1.3735870122909546,0.6234317421913147,0.20478233695030212
