run_id,policy,num_devices,window_id,window_start,window_end,app_id,state_total_0,state_total_1,state_total_2,state_lag_total_0,state_lag_total_1,state_lag_total_2,state_completed_0,state_completed_1,state_completed_2,state_failed_0,state_failed_1,state_failed_2,state_failure_rate_0,state_failure_rate_1,state_failure_rate_2,state_mean_service_time_0,state_mean_service_time_1,state_mean_service_time_2,state_deadline_norm_service_time_0,state_deadline_norm_service_time_1,state_deadline_norm_service_time_2,state_deadline_miss_rate_0,state_deadline_miss_rate_1,state_deadline_miss_rate_2,state_avg_edge_cpu,state_max_edge_cpu,state_sent_edge,state_sent_rsu,state_sent_gsm,state_fail_edge,state_fail_rsu,state_fail_gsm,state_edge_failure_rate,state_rsu_failure_rate,state_gsm_failure_rate,previous_alpha,previous_w_load_0,previous_w_load_1,previous_w_load_2,previous_threshold_0,previous_threshold_1,previous_threshold_2,candidate_alpha,candidate_w_load_0,candidate_w_load_1,candidate_w_load_2,candidate_threshold_0,candidate_threshold_1,candidate_threshold_2,target_generated,target_completed,target_failed,target_finalized,target_failure_rate,target_mean_service_time,target_deadline,target_deadline_norm_service_time,target_deadline_misses,target_deadline_miss_rate,completion_fraction,is_complete
iteration_1,SCOPE_DATA_COLLECTION,900,20,1270.0,1330.0,0,4651,4052,1323,4537,4100,1257,4640,4030,1304,4,15,16,0.0008613264427217916,0.003708281829419,0.0121212121212121,0.2940839187619341,0.6823066980204723,1.1736035054050438,0.5881678375238683,0.6823066980204723,0.7824023369366958,0.2338362068965517,0.4129032258064516,0.4478527607361963,100.0,100.0,4532,4061,1433,32,3,0,0.0070609002647837,0.0007387343018960847,0.0,0.75,0.3,0.5,0.7000000000000001,20.0,75.0,60.0,0.8500000000000001,0.2,0.4,0.7000000000000001,20.0,75.0,60.0,4483,4479,4,4483,0.0008922596475574393,0.2790540271503162,0.5,0.5581080543006324,832,0.1857557490511275,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,20,1270.0,1330.0,1,4651,4052,1323,4537,4100,1257,4640,4030,1304,4,15,16,0.0008613264427217916,0.003708281829419,0.0121212121212121,0.2940839187619341,0.6823066980204723,1.1736035054050438,0.5881678375238683,0.6823066980204723,0.7824023369366958,0.2338362068965517,0.4129032258064516,0.4478527607361963,100.0,100.0,4532,4061,1433,32,3,0,0.0070609002647837,0.0007387343018960847,0.0,0.75,0.3,0.5,0.7000000000000001,20.0,75.0,60.0,0.8500000000000001,0.2,0.4,0.7000000000000001,20.0,75.0,60.0,4100,4085,15,4100,0.0036585365853658,0.6642275238989723,1.0,0.6642275238989723,1673,0.409547123623011,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,20,1270.0,1330.0,2,4651,4052,1323,4537,4100,1257,4640,4030,1304,4,15,16,0.0008613264427217916,0.003708281829419,0.0121212121212121,0.2940839187619341,0.6823066980204723,1.1736035054050438,0.5881678375238683,0.6823066980204723,0.7824023369366958,0.2338362068965517,0.4129032258064516,0.4478527607361963,100.0,100.0,4532,4061,1433,32,3,0,0.0070609002647837,0.0007387343018960847,0.0,0.75,0.3,0.5,0.7000000000000001,20.0,75.0,60.0,0.8500000000000001,0.2,0.4,0.7000000000000001,20.0,75.0,60.0,1309,1290,19,1309,0.014514896867838,1.1143843805336815,1.5,0.7429229203557877,545,0.4224806201550387,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,21,1330.0,1390.0,0,4483,4100,1309,4651,4052,1323,4481,4098,1286,4,15,19,0.0008918617614269788,0.0036469730123997,0.01455938697318,0.2792746300678067,0.665306272063005,1.112809981470949,0.5585492601356135,0.665306272063005,0.7418733209806324,0.1852265119392992,0.4094680331869204,0.4222395023328149,97.5,100.0,4477,4616,799,34,4,0,0.0075943712307348,0.0008665511265164644,0.0,0.8500000000000001,0.2,0.4,0.7000000000000001,20.0,75.0,60.0,0.6000000000000001,0.5,0.4,0.2,95.0,75.0,95.0,4470,4464,6,4470,0.0013422818791946,0.301197071561218,0.5,0.6023941431224361,1124,0.2517921146953405,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,21,1330.0,1390.0,1,4483,4100,1309,4651,4052,1323,4481,4098,1286,4,15,19,0.0008918617614269788,0.0036469730123997,0.01455938697318,0.2792746300678067,0.665306272063005,1.112809981470949,0.5585492601356135,0.665306272063005,0.7418733209806324,0.1852265119392992,0.4094680331869204,0.4222395023328149,97.5,100.0,4477,4616,799,34,4,0,0.0075943712307348,0.0008665511265164644,0.0,0.8500000000000001,0.2,0.4,0.7000000000000001,20.0,75.0,60.0,0.6000000000000001,0.5,0.4,0.2,95.0,75.0,95.0,4121,4113,8,4121,0.0019412763892259,0.6644312406727625,1.0,0.6644312406727625,1670,0.4060296620471675,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,21,1330.0,1390.0,2,4483,4100,1309,4651,4052,1323,4481,4098,1286,4,15,19,0.0008918617614269788,0.0036469730123997,0.01455938697318,0.2792746300678067,0.665306272063005,1.112809981470949,0.5585492601356135,0.665306272063005,0.7418733209806324,0.1852265119392992,0.4094680331869204,0.4222395023328149,97.5,100.0,4477,4616,799,34,4,0,0.0075943712307348,0.0008665511265164644,0.0,0.8500000000000001,0.2,0.4,0.7000000000000001,20.0,75.0,60.0,0.6000000000000001,0.5,0.4,0.2,95.0,75.0,95.0,1325,1316,9,1325,0.0067924528301886,1.1057048929241498,1.5,0.7371365952827665,556,0.4224924012158054,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,22,1390.0,1450.0,0,4470,4121,1325,4483,4100,1309,4467,4111,1324,6,8,9,0.0013413816230717,0.0019422189851905,0.0067516879219804,0.3008668326070025,0.6658409592778162,1.1098327558936427,0.6017336652140051,0.6658409592778162,0.7398885039290951,0.2516230132079695,0.407200194599854,0.4237160120845921,100.0,100.0,4362,3344,2210,18,5,0,0.0041265474552957,0.0014952153110047,0.0,0.6000000000000001,0.5,0.4,0.2,95.0,75.0,95.0,0.4,0.3,0.2,0.1,40.0,75.0,20.0,4437,4395,42,4437,0.0094658553076402,0.3116437258658949,0.5,0.6232874517317898,1043,0.2373151308304892,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,22,1390.0,1450.0,1,4470,4121,1325,4483,4100,1309,4467,4111,1324,6,8,9,0.0013413816230717,0.0019422189851905,0.0067516879219804,0.3008668326070025,0.6658409592778162,1.1098327558936427,0.6017336652140051,0.6658409592778162,0.7398885039290951,0.2516230132079695,0.407200194599854,0.4237160120845921,100.0,100.0,4362,3344,2210,18,5,0,0.0041265474552957,0.0014952153110047,0.0,0.6000000000000001,0.5,0.4,0.2,95.0,75.0,95.0,0.4,0.3,0.2,0.1,40.0,75.0,20.0,4287,4242,45,4287,0.0104968509447165,0.6689948123175228,1.0,0.6689948123175228,1710,0.4031117397454031,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,22,1390.0,1450.0,2,4470,4121,1325,4483,4100,1309,4467,4111,1324,6,8,9,0.0013413816230717,0.0019422189851905,0.0067516879219804,0.3008668326070025,0.6658409592778162,1.1098327558936427,0.6017336652140051,0.6658409592778162,0.7398885039290951,0.2516230132079695,0.407200194599854,0.4237160120845921,100.0,100.0,4362,3344,2210,18,5,0,0.0041265474552957,0.0014952153110047,0.0,0.6000000000000001,0.5,0.4,0.2,95.0,75.0,95.0,0.4,0.3,0.2,0.1,40.0,75.0,20.0,1288,1278,10,1288,0.0077639751552795,1.1628832319031488,1.5,0.7752554879354325,575,0.4499217527386541,1.0,1
iteration_1,SCOPE_DATA_COLLECTION,900,23,1450.0,1510.0,0,4437,4287,1288,4470,4121,1325,4397,4231,1278,42,45,10,0.0094615904482991,0.0105238540692235,0.0077639751552795,0.3121161060413783,0.6671113393927619,1.1635819807417516,0.6242322120827566,0.6671113393927619,0.775721320494501,0.2383443256765977,0.401559914913732,0.4507042253521127,100.0,100.0,4368,2262,3382,7,2,88,0.0016025641025641,0.0008841732979664014,0.02602010644589,0.4,0.3,0.2,0.1,40.0,75.0,20.0,0.4,0.4,0.1,0.2,50.0,85.0,20.0,4570,4399,171,4570,0.037417943107221,0.317197003183582,0.5,0.6343940063671641,1058,0.2405092066378722,1.0,1
