iteration,vehicles,app,baseline,metric,scope_value,baseline_value,baseline_minus_scope
8,900,ALL_APPS,RAIDER_TRAX,service_time_s,0.5493315948002745,0.5483514734172479,-0.000980121383026611
9,900,ALL_APPS,RAIDER_TRAX,service_time_s,0.5459174020550346,0.5447030824554263,-0.0012143195996082712
10,900,ALL_APPS,RAIDER_TRAX,service_time_s,0.5516668529696915,0.5484124696667599,-0.003254383302931596
1,900,ALL_APPS,RANDOM,failure_rate_pct,0.332783387665315,0.9766181449555751,0.6438347572902601
2,900,ALL_APPS,RANDOM,failure_rate_pct,0.33038713675353054,1.0968366877684608,0.7664495510149303
3,900,ALL_APPS,RANDOM,failure_rate_pct,0.35689494624566154,0.9106453578925984,0.5537504116469368
4,900,ALL_APPS,RANDOM,failure_rate_pct,0.3638851634249457,0.9372691717243233,0.5733840082993776
5,900,ALL_APPS,RANDOM,failure_rate_pct,0.3501955428115748,0.9645042092083431,0.6143086663967683
6,900,ALL_APPS,RANDOM,failure_rate_pct,0.3601324881773407,1.0105347871147938,0.6504022989374532
7,900,ALL_APPS,RANDOM,failure_rate_pct,0.347931942835201,0.9732992413128222,0.6253672984776212
8,900,ALL_APPS,RANDOM,failure_rate_pct,0.3496550631738232,1.004618684694309,0.6549636215204858
9,900,ALL_APPS,RANDOM,failure_rate_pct,0.3527472877522587,1.020606597061565,0.6678593093093063
10,900,ALL_APPS,RANDOM,failure_rate_pct,0.3587633395577562,0.954720883547709,0.5959575439899528
1,900,ALL_APPS,RANDOM,service_time_s,0.5413925024917454,0.38946565958500673,-0.1519268429067387
2,900,ALL_APPS,RANDOM,service_time_s,0.5372242140812427,0.3855504222784987,-0.15167379180274398
3,900,ALL_APPS,RANDOM,service_time_s,0.5525609382602649,0.4043959530952408,-0.14816498516502408
4,900,ALL_APPS,RANDOM,service_time_s,0.5473610799101971,0.39573091873502686,-0.15163016117517025
5,900,ALL_APPS,RANDOM,service_time_s,0.5514085205995285,0.4020482798858087,-0.14936024071371978
6,900,ALL_APPS,RANDOM,service_time_s,0.5597543715405077,0.4103774906863002,-0.14937688085420747
7,900,ALL_APPS,RANDOM,service_time_s,0.5462949655598215,0.396794439311429,-0.1495005262483925
8,900,ALL_APPS,RANDOM,service_time_s,0.5493315948002745,0.400289877323306,-0.14904171747696848
9,900,ALL_APPS,RANDOM,service_time_s,0.5459174020550346,0.3955320699591543,-0.1503853320958803
10,900,ALL_APPS,RANDOM,service_time_s,0.5516668529696915,0.3983758765749105,-0.153290976394781
1,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.4182598609953398,0.4182598609953398,0.0
2,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.45816288145953826,0.45816288145953826,0.0
3,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.46000468368405206,0.46000468368405206,0.0
4,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.4548035169016894,0.4548035169016894,0.0
5,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.49339380066644983,0.49339380066644983,0.0
6,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.48231609502711786,0.48231609502711786,0.0
7,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.4798639650300086,0.4798639650300086,0.0
8,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.4707285141939134,0.4707285141939134,0.0
9,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.4648458451585569,0.4648458451585569,0.0
10,1000,ALL_APPS,EXP3_MC,failure_rate_pct,0.5028863164725111,0.5028863164725111,0.0
1,1000,ALL_APPS,EXP3_MC,service_time_s,0.5259995556703605,0.5259995556703605,0.0
2,1000,ALL_APPS,EXP3_MC,service_time_s,0.5241685527418289,0.5241685527418289,0.0
3,1000,ALL_APPS,EXP3_MC,service_time_s,0.5376621080398767,0.5376621080398767,0.0
4,1000,ALL_APPS,EXP3_MC,service_time_s,0.5357499335983691,0.5357499335983691,0.0
5,1000,ALL_APPS,EXP3_MC,service_time_s,0.5410619679571838,0.5410619679571838,0.0
6,1000,ALL_APPS,EXP3_MC,service_time_s,0.5457751016633607,0.5457751016633607,0.0
7,1000,ALL_APPS,EXP3_MC,service_time_s,0.5380911242916364,0.5380911242916364,0.0
8,1000,ALL_APPS,EXP3_MC,service_time_s,0.5370241772992895,0.5370241772992895,0.0
9,1000,ALL_APPS,EXP3_MC,service_time_s,0.531704837558234,0.531704837558234,0.0
10,1000,ALL_APPS,EXP3_MC,service_time_s,0.5367960908184359,0.5367960908184359,0.0
1,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4182598609953398,0.4701729405831924,0.05191307958785263
2,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.45816288145953826,0.4336268751680653,-0.024536006291472956
3,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.46000468368405206,0.5054613855785358,0.04545670189448375
4,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4548035169016894,0.5014554175751837,0.04665190067349434
5,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.49339380066644983,0.5134853180325857,0.020091517366135847
6,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.48231609502711786,0.5165451820436,0.03422908701648214
7,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4798639650300086,0.5108753017114855,0.03101133668147693
8,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4707285141939134,0.4748129191589288,0.004084404965015387
9,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4648458451585569,0.4867795774933556,0.021933732334798672
10,1000,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5028863164725111,0.5269021581104367,0.024015841637925583
1,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5259995556703605,0.5244794462465472,-0.0015201094238133095
2,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5241685527418289,0.5204649890542209,-0.003703563687608047
3,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5376621080398767,0.5352671556301218,-0.002394952409754847
4,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5357499335983691,0.5329279331100978,-0.0028220004882713035
5,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5410619679571838,0.5375741829020021,-0.003487785055181658
6,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5457751016633607,0.543815312368619,-0.0019597892947417206
7,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5380911242916364,0.5341964322316926,-0.0038946920599438606
8,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5370241772992895,0.5328168000542322,-0.004207377245057375
9,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.531704837558234,0.529029926910292,-0.002674910647941897
10,1000,ALL_APPS,RAIDER_TRAX,service_time_s,0.5367960908184359,0.5366737192451634,-0.00012237157327255055
1,1000,ALL_APPS,RANDOM,failure_rate_pct,0.4182598609953398,3.7410788972538134,3.3228190362584735
2,1000,ALL_APPS,RANDOM,failure_rate_pct,0.45816288145953826,3.8082153536451866,3.350052472185648
3,1000,ALL_APPS,RANDOM,failure_rate_pct,0.46000468368405206,3.7270537571621474,3.2670490734780953
4,1000,ALL_APPS,RANDOM,failure_rate_pct,0.4548035169016894,3.448429296075465,2.9936257791737755
5,1000,ALL_APPS,RANDOM,failure_rate_pct,0.49339380066644983,3.5622074640672676,3.068813663400818
6,1000,ALL_APPS,RANDOM,failure_rate_pct,0.48231609502711786,3.814888315481838,3.33257222045472
7,1000,ALL_APPS,RANDOM,failure_rate_pct,0.4798639650300086,3.3317567043486065,2.8518927393185978
8,1000,ALL_APPS,RANDOM,failure_rate_pct,0.4707285141939134,3.813236654885245,3.3425081406913315
9,1000,ALL_APPS,RANDOM,failure_rate_pct,0.4648458451585569,3.5656820752888647,3.100836230130308
10,1000,ALL_APPS,RANDOM,failure_rate_pct,0.5028863164725111,3.6797911428532077,3.1769048263806967
1,1000,ALL_APPS,RANDOM,service_time_s,0.5259995556703605,0.41542869745424604,-0.11057085821611445
2,1000,ALL_APPS,RANDOM,service_time_s,0.5241685527418289,0.4084378154349722,-0.11573073730685673
3,1000,ALL_APPS,RANDOM,service_time_s,0.5376621080398767,0.42586285632088217,-0.11179925171899452
4,1000,ALL_APPS,RANDOM,service_time_s,0.5357499335983691,0.4224445640525535,-0.1133053695458156
5,1000,ALL_APPS,RANDOM,service_time_s,0.5410619679571838,0.4290088221582454,-0.11205314579893838
6,1000,ALL_APPS,RANDOM,service_time_s,0.5457751016633607,0.4374823668130086,-0.10829273485035212
7,1000,ALL_APPS,RANDOM,service_time_s,0.5380911242916364,0.4241606449456418,-0.1139304793459946
8,1000,ALL_APPS,RANDOM,service_time_s,0.5370241772992895,0.42654604192061324,-0.11047813537867629
9,1000,ALL_APPS,RANDOM,service_time_s,0.531704837558234,0.4190219024509395,-0.11268293510729444
10,1000,ALL_APPS,RANDOM,service_time_s,0.5367960908184359,0.4265709004101304,-0.11022519040830553
1,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.6774568440148531,0.6774568440148531,0.0
2,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.6979040137841728,0.6979040137841728,0.0
3,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.7345267499910507,0.7345267499910507,0.0
4,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.735779960355235,0.735779960355235,0.0
5,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.7233182780698385,0.7233182780698385,0.0
6,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.8216255064647818,0.8216255064647818,0.0
7,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.798224997854606,0.798224997854606,0.0
8,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.7502981408103935,0.7502981408103935,0.0
9,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.7048212059486746,0.7048212059486746,0.0
10,1100,ALL_APPS,EXP3_MC,failure_rate_pct,0.8476787731907534,0.8476787731907534,0.0
1,1100,ALL_APPS,EXP3_MC,service_time_s,0.5205524848254343,0.5205524848254343,0.0
2,1100,ALL_APPS,EXP3_MC,service_time_s,0.5174783383792778,0.5174783383792778,0.0
3,1100,ALL_APPS,EXP3_MC,service_time_s,0.5285911951498752,0.5285911951498752,0.0
4,1100,ALL_APPS,EXP3_MC,service_time_s,0.5300716881040602,0.5300716881040602,0.0
5,1100,ALL_APPS,EXP3_MC,service_time_s,0.5297027675263819,0.5297027675263819,0.0
6,1100,ALL_APPS,EXP3_MC,service_time_s,0.5402058191279405,0.5402058191279405,0.0
7,1100,ALL_APPS,EXP3_MC,service_time_s,0.5294506547069434,0.5294506547069434,0.0
8,1100,ALL_APPS,EXP3_MC,service_time_s,0.528517386398848,0.528517386398848,0.0
9,1100,ALL_APPS,EXP3_MC,service_time_s,0.5220742070943727,0.5220742070943727,0.0
10,1100,ALL_APPS,EXP3_MC,service_time_s,0.5312367798163765,0.5312367798163765,0.0
1,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.6774568440148531,0.756270988780788,0.07881414476593496
2,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.6979040137841728,0.7676048801369864,0.06970086635281358
3,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.7345267499910507,0.7777606441273496,0.043233894136298856
4,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.735779960355235,0.8288700433683397,0.09309008301310473
5,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.7233182780698385,0.7992988800940743,0.07598060202423584
6,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.8216255064647818,0.8514200315608996,0.029794525096117797
7,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.798224997854606,0.7915910578862208,-0.0066339399683852385
8,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.7502981408103935,0.8218861889596312,0.07158804814923769
9,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.7048212059486746,0.7499219966673162,0.04510079071864159
10,1100,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.8476787731907534,0.8480928321581256,0.0004140589673722328
1,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5205524848254343,0.5183556719797157,-0.0021968128457185987
2,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5174783383792778,0.5144099389734643,-0.0030683994058134934
3,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5285911951498752,0.5263223479651673,-0.0022688471847078784
4,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5300716881040602,0.528858321041868,-0.0012133670621922166
5,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5297027675263819,0.5282360013172755,-0.0014667662091063516
6,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5402058191279405,0.5376855048216125,-0.002520314306328042
7,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5294506547069434,0.52664495662236,-0.002805698084583419
8,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.528517386398848,0.525524823158604,-0.002992563240243995
9,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5220742070943727,0.5192965369695102,-0.002777670124862519
10,1100,ALL_APPS,RAIDER_TRAX,service_time_s,0.5312367798163765,0.5287237836080616,-0.0025129962083149104
1,1100,ALL_APPS,RANDOM,failure_rate_pct,0.6774568440148531,9.431051447374992,8.753594603360138
2,1100,ALL_APPS,RANDOM,failure_rate_pct,0.6979040137841728,9.814206159061145,9.116302145276972
3,1100,ALL_APPS,RANDOM,failure_rate_pct,0.7345267499910507,9.382425745982008,8.647898995990957
4,1100,ALL_APPS,RANDOM,failure_rate_pct,0.735779960355235,8.366556730817688,7.630776770462453
5,1100,ALL_APPS,RANDOM,failure_rate_pct,0.7233182780698385,8.525546271156827,7.802227993086989
6,1100,ALL_APPS,RANDOM,failure_rate_pct,0.8216255064647818,9.49552912337391,8.673903616909127
7,1100,ALL_APPS,RANDOM,failure_rate_pct,0.798224997854606,9.054306740280717,8.256081742426112
8,1100,ALL_APPS,RANDOM,failure_rate_pct,0.7502981408103935,9.478648894457587,8.728350753647193
9,1100,ALL_APPS,RANDOM,failure_rate_pct,0.7048212059486746,8.99323409276078,8.288412886812106
10,1100,ALL_APPS,RANDOM,failure_rate_pct,0.8476787731907534,8.815854491347098,7.968175718156345
1,1100,ALL_APPS,RANDOM,service_time_s,0.5205524848254343,0.4514539815917633,-0.06909850323367095
2,1100,ALL_APPS,RANDOM,service_time_s,0.5174783383792778,0.44864586458453076,-0.06883247379474705
3,1100,ALL_APPS,RANDOM,service_time_s,0.5285911951498752,0.46011518954013525,-0.06847600560973993
4,1100,ALL_APPS,RANDOM,service_time_s,0.5300716881040602,0.45555726173484873,-0.07451442636921152
5,1100,ALL_APPS,RANDOM,service_time_s,0.5297027675263819,0.45611766335432374,-0.07358510417205816
6,1100,ALL_APPS,RANDOM,service_time_s,0.5402058191279405,0.4747850855376865,-0.06542073359025402
7,1100,ALL_APPS,RANDOM,service_time_s,0.5294506547069434,0.45879378151886224,-0.07065687318808117
8,1100,ALL_APPS,RANDOM,service_time_s,0.528517386398848,0.4604409117200734,-0.06807647467877465
9,1100,ALL_APPS,RANDOM,service_time_s,0.5220742070943727,0.4553623772557813,-0.06671182983859136
10,1100,ALL_APPS,RANDOM,service_time_s,0.5312367798163765,0.45965879275396443,-0.07157798706241209
1,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.4208220940879507,1.6437359480003315,1.222913853912381
2,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.3979821862586003,1.846988302733768,1.4490061164751675
3,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.4533990404106103,1.721614265958589,1.2682152255479786
4,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.6124911856810669,1.7470104633781764,1.1345192776971096
5,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.45633651671178327,1.5899413482651776,1.1336048315533944
6,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.5129025021080834,1.8646570008445238,1.3517544987364403
7,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.5675195383410085,1.7480165706162007,1.1804970322751922
8,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.4602390566992806,1.7826509011084448,1.3224118444091641
9,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.4086430534381275,1.7712584939615628,1.3626154405234352
10,1200,ALL_APPS,EXP3_MC,failure_rate_pct,0.7267556578481719,1.6799886956887038,0.9532330378405319
1,1200,ALL_APPS,EXP3_MC,service_time_s,0.5041229611958541,0.5234155779327461,0.019292616736891977
2,1200,ALL_APPS,EXP3_MC,service_time_s,0.501573022135839,0.5215634640997158,0.01999044196387678
3,1200,ALL_APPS,EXP3_MC,service_time_s,0.5134572950522202,0.5331144172057038,0.019657122153483697
4,1200,ALL_APPS,EXP3_MC,service_time_s,0.516038038798147,0.5320775595213754,0.01603952072322834
5,1200,ALL_APPS,EXP3_MC,service_time_s,0.5148066981443953,0.5344038081506212,0.019597110006225882
6,1200,ALL_APPS,EXP3_MC,service_time_s,0.5287260181847939,0.5468765974264392,0.018150579241645315
7,1200,ALL_APPS,EXP3_MC,service_time_s,0.51765950134344,0.5358799323876234,0.01822043104418347
8,1200,ALL_APPS,EXP3_MC,service_time_s,0.5140309475810344,0.5354414403883226,0.02141049280728824
9,1200,ALL_APPS,EXP3_MC,service_time_s,0.5008717786232021,0.5198116500993601,0.018939871476158054
10,1200,ALL_APPS,EXP3_MC,service_time_s,0.5194847046776296,0.5336027005184053,0.014117995840775666
1,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4208220940879507,1.762747936696487,1.3419258426085365
2,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.3979821862586003,1.772252897869674,1.3742707116110737
3,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4533990404106103,1.841932766422869,1.3885337260122588
4,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.6124911856810669,1.6612766785216544,1.0487854928405875
5,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.45633651671178327,1.834183504808597,1.3778469880968138
6,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5129025021080834,1.8457226039451917,1.3328201018371084
7,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5675195383410085,1.747151563328034,1.1796320249870254
8,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4602390566992806,1.8040830443712028,1.3438439876719221
9,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.4086430534381275,1.7304371422932703,1.3217940888551427
10,1200,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.7267556578481719,1.9411481657811056,1.2143925079329336
1,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.5041229611958541,0.5212043989463384,0.01708143775048432
2,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.501573022135839,0.5182957449823204,0.016722722846481464
3,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.5134572950522202,0.5317912351730754,0.018333940120855208
4,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.516038038798147,0.5280355571875858,0.011997518389438744
5,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.5148066981443953,0.529459573718017,0.014652875573621715
6,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.5287260181847939,0.5458336141926624,0.017107596007868486
7,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.51765950134344,0.5321718594328751,0.014512358089435184
8,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.5140309475810344,0.5308800134550716,0.016849065874037228
9,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.5008717786232021,0.5183634194564983,0.01749164083329624
10,1200,ALL_APPS,RAIDER_TRAX,service_time_s,0.5194847046776296,0.5307096642795056,0.011224959601875972
1,1200,ALL_APPS,RANDOM,failure_rate_pct,0.4208220940879507,16.17789710722328,15.75707501313533
2,1200,ALL_APPS,RANDOM,failure_rate_pct,0.3979821862586003,16.635522481940654,16.237540295682056
3,1200,ALL_APPS,RANDOM,failure_rate_pct,0.4533990404106103,15.668236521414057,15.214837481003446
4,1200,ALL_APPS,RANDOM,failure_rate_pct,0.6124911856810669,14.924584272883868,14.3120930872028
5,1200,ALL_APPS,RANDOM,failure_rate_pct,0.45633651671178327,15.16681500317864,14.710478486466856
6,1200,ALL_APPS,RANDOM,failure_rate_pct,0.5129025021080834,15.923152991352714,15.41025048924463
7,1200,ALL_APPS,RANDOM,failure_rate_pct,0.5675195383410085,15.061432729727835,14.493913191386827
8,1200,ALL_APPS,RANDOM,failure_rate_pct,0.4602390566992806,16.034279914767275,15.574040858067994
9,1200,ALL_APPS,RANDOM,failure_rate_pct,0.4086430534381275,16.108183048263495,15.699539994825367
10,1200,ALL_APPS,RANDOM,failure_rate_pct,0.7267556578481719,15.01455016688774,14.28779450903957
1,1200,ALL_APPS,RANDOM,service_time_s,0.5041229611958541,0.4789294886187495,-0.02519347257710458
2,1200,ALL_APPS,RANDOM,service_time_s,0.501573022135839,0.4826409202617426,-0.018932101874096385
3,1200,ALL_APPS,RANDOM,service_time_s,0.5134572950522202,0.4968101107677132,-0.016647184284506955
4,1200,ALL_APPS,RANDOM,service_time_s,0.516038038798147,0.48629184344828214,-0.02974619534986489
5,1200,ALL_APPS,RANDOM,service_time_s,0.5148066981443953,0.4974039556047053,-0.017402742539689986
6,1200,ALL_APPS,RANDOM,service_time_s,0.5287260181847939,0.5140149998394006,-0.014711018345393345
7,1200,ALL_APPS,RANDOM,service_time_s,0.51765950134344,0.4928878936958098,-0.024771607647630145
8,1200,ALL_APPS,RANDOM,service_time_s,0.5140309475810344,0.49820701700284786,-0.01582393057818654
9,1200,ALL_APPS,RANDOM,service_time_s,0.5008717786232021,0.47963980795375283,-0.021231970669449263
10,1200,ALL_APPS,RANDOM,service_time_s,0.5194847046776296,0.4893286289679782,-0.030156075709651453
1,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.5606074233804264,4.5925227622310345,4.031915338850608
2,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.5441041060064116,4.5893176087858985,4.045213502779487
3,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.5897518455804516,4.43571456697929,3.8459627213988385
4,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.6112092941717167,3.977422144304007,3.3662128501322908
5,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.5927477639858765,4.29566499848525,3.702917234499374
6,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.6459813879790467,4.711069908678013,4.065088520698966
7,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.5950828472749345,4.375290194835497,3.7802073475605624
8,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.595492618384888,4.252292348739936,3.6567997303550484
9,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.5433290069089844,4.738392465429517,4.195063458520533
10,1300,ALL_APPS,EXP3_MC,failure_rate_pct,0.5954333705137458,4.317515293323663,3.7220819228099176
1,1300,ALL_APPS,EXP3_MC,service_time_s,0.5005482527129558,0.5409767001197736,0.040428447406817836
2,1300,ALL_APPS,EXP3_MC,service_time_s,0.4980606057444673,0.541757256547775,0.043696650803307646
3,1300,ALL_APPS,EXP3_MC,service_time_s,0.5104485036374041,0.5512641785771626,0.04081567493975846
4,1300,ALL_APPS,EXP3_MC,service_time_s,0.5129406787443705,0.5493298986130012,0.03638921986863064
5,1300,ALL_APPS,EXP3_MC,service_time_s,0.5107457910965437,0.5483160922169281,0.0375703011203844
6,1300,ALL_APPS,EXP3_MC,service_time_s,0.520741949140573,0.5637970560141132,0.043055106873540194
7,1300,ALL_APPS,EXP3_MC,service_time_s,0.5094949304219888,0.5477770615408313,0.03828213111884249
8,1300,ALL_APPS,EXP3_MC,service_time_s,0.5085402240985176,0.5453947959040059,0.036854571805488234
9,1300,ALL_APPS,EXP3_MC,service_time_s,0.5012930569960913,0.5417932068829032,0.04050014988681194
10,1300,ALL_APPS,EXP3_MC,service_time_s,0.5104191968094786,0.5501340596549086,0.03971486284543002
1,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5606074233804264,4.424937951135096,3.8643305277546696
2,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5441041060064116,4.501101775056899,3.9569976690504873
3,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5897518455804516,4.576614514386177,3.986862668805726
4,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.6112092941717167,4.260130321017077,3.6489210268453602
5,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5927477639858765,4.189177605583692,3.596429841597815
6,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.6459813879790467,4.536064676258057,3.8900832882790106
7,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5950828472749345,4.37438084867737,3.7792980014024353
8,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.595492618384888,4.403785591868644,3.808292973483756
9,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5433290069089844,4.53183738258758,3.9885083756785953
10,1300,ALL_APPS,RAIDER_TRAX,failure_rate_pct,0.5954333705137458,4.516769307199835,3.9213359366860896
1,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.5005482527129558,0.5380744988669692,0.037526246154013454
2,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.4980606057444673,0.5343580645893335,0.03629745884486624
3,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.5104485036374041,0.5441545142131256,0.03370601057572142
4,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.5129406787443705,0.5440400994445769,0.031099420700206326
5,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.5107457910965437,0.5460869018166539,0.03534111072011015
6,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.520741949140573,0.5566576934492218,0.035915744308648745
7,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.5094949304219888,0.5454941989424423,0.03599926852045354
8,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.5085402240985176,0.546085149680018,0.037544925581500355
9,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.5012930569960913,0.5381839202243719,0.03689086322828061
10,1300,ALL_APPS,RAIDER_TRAX,service_time_s,0.5104191968094786,0.5448485271882277,0.03442933037874918
1,1300,ALL_APPS,RANDOM,failure_rate_pct,0.5606074233804264,22.33674471982722,21.776137296446795
2,1300,ALL_APPS,RANDOM,failure_rate_pct,0.5441041060064116,22.812980725726177,22.268876619719766
3,1300,ALL_APPS,RANDOM,failure_rate_pct,0.5897518455804516,21.756260488192424,21.166508642611973
4,1300,ALL_APPS,RANDOM,failure_rate_pct,0.6112092941717167,20.264728874991118,19.653519580819403
5,1300,ALL_APPS,RANDOM,failure_rate_pct,0.5927477639858765,20.48866353213056,19.895915768144683
6,1300,ALL_APPS,RANDOM,failure_rate_pct,0.6459813879790467,21.585301973823455,20.93932058584441
7,1300,ALL_APPS,RANDOM,failure_rate_pct,0.5950828472749345,20.625143263459748,20.030060416184813
8,1300,ALL_APPS,RANDOM,failure_rate_pct,0.595492618384888,21.605215879725318,21.00972326134043
9,1300,ALL_APPS,RANDOM,failure_rate_pct,0.5433290069089844,22.196038839022712,21.65270983211373
10,1300,ALL_APPS,RANDOM,failure_rate_pct,0.5954333705137458,20.66480202758994,20.069368657076193
1,1300,ALL_APPS,RANDOM,service_time_s,0.5005482527129558,0.5010701589905163,0.0005219062775605465
2,1300,ALL_APPS,RANDOM,service_time_s,0.4980606057444673,0.49958132837300695,0.0015207226285396391
