iteration,policy,vehicles,app,completed_tasks,failed_tasks,failure_rate_pct,service_time_s,source
7,RT_OPT_ML,700,ALL_APPS,467886.0,1063.0,0.22667710134790778,0.579548077164943,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_700DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,700,ALL_APPS,461328.0,1087.0,0.2350702291231902,0.5910071479971278,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_700DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,700,ALL_APPS,461178.0,1085.0,0.2347148701064113,0.5889048129878022,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_700DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,700,ALL_APPS,450447.0,1149.0,0.2544309515584726,0.5976623806518941,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_700DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,700,ALL_APPS,472086.0,984.0,0.2080030439469846,0.5752581444599278,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,700,ALL_APPS,471080.0,977.0,0.20696653158410955,0.5776088933369018,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,700,ALL_APPS,457884.0,1141.0,0.248570339306138,0.5948361621634005,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,700,ALL_APPS,455159.0,1084.0,0.23759268635354405,0.5839142295434828,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,700,ALL_APPS,460035.0,1085.0,0.23529666897987508,0.5902734677477203,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,700,ALL_APPS,459599.0,1150.0,0.24959359651350302,0.6025477417778592,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,700,ALL_APPS,467886.0,1063.0,0.22667710134790778,0.579548077164943,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,700,ALL_APPS,461328.0,1087.0,0.2350702291231902,0.5910071479971278,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,700,ALL_APPS,461178.0,1085.0,0.2347148701064113,0.5889048129878022,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,700,ALL_APPS,450447.0,1149.0,0.2544309515584726,0.5976623806518941,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_700DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,700,ALL_APPS,471926.0,1143.0,0.24161380263767018,0.576120620832978,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,700,ALL_APPS,470953.0,1103.0,0.2336587184571322,0.5762363593874144,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,700,ALL_APPS,457826.0,1197.0,0.2607712467566985,0.5935920780037496,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,700,ALL_APPS,454994.0,1241.0,0.27200894275976195,0.5845572987340881,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,700,ALL_APPS,459934.0,1188.0,0.25763247036576004,0.5894512118176242,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,700,ALL_APPS,459532.0,1214.0,0.26348573834607353,0.5992699498381475,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,700,ALL_APPS,467767.0,1172.0,0.24992589654517966,0.5787765448540358,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,700,ALL_APPS,461191.0,1213.0,0.26232472037439125,0.5901519157966739,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,700,ALL_APPS,460967.0,1295.0,0.2801441606707884,0.5872917497649087,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,700,ALL_APPS,450328.0,1270.0,0.28122356609196675,0.5976153311940552,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_700DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,700,ALL_APPS,472773.0,328.0,0.0693298048408268,0.364547191443448,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,700,ALL_APPS,471708.0,372.0,0.0788002033553635,0.36794088158992555,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,700,ALL_APPS,458769.0,278.0,0.06056024764348748,0.3831341512380923,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,700,ALL_APPS,455983.0,277.0,0.060710998115109806,0.37447502336157756,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,700,ALL_APPS,460718.0,429.0,0.09302890401542241,0.37927386337843594,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,700,ALL_APPS,460446.0,314.0,0.06814827676013543,0.3884340574651244,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,700,ALL_APPS,468644.0,330.0,0.0703663742552892,0.3703739179133639,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,700,ALL_APPS,462142.0,303.0,0.06552130523629837,0.37896427184538656,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,700,ALL_APPS,461957.0,336.0,0.0726811783868672,0.375441538527395,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,700,ALL_APPS,451287.0,340.0,0.07528336436926933,0.3858846093950327,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_700DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,800,ALL_APPS,540872.0,1478.0,0.2725177468424449,0.5557409870143254,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,800,ALL_APPS,543136.0,1483.0,0.27230045224276056,0.5550132124024821,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,800,ALL_APPS,518713.0,1633.0,0.3138296441214115,0.5761299904526529,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,800,ALL_APPS,520907.0,1520.0,0.2909497403464982,0.561873870623207,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,800,ALL_APPS,521960.0,1490.0,0.2846499188079091,0.5710465680191809,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,800,ALL_APPS,522758.0,1617.0,0.30836710369487486,0.5779880164189778,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,800,ALL_APPS,529724.0,1516.0,0.285370077554401,0.5649109255583553,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,800,ALL_APPS,525187.0,1523.0,0.28915342408536004,0.5697711279513294,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,800,ALL_APPS,528203.0,1525.0,0.2878835930892836,0.5653685885811668,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,800,ALL_APPS,518383.0,1618.0,0.3111532477822158,0.572358587381419,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_800DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,800,ALL_APPS,540872.0,1478.0,0.2725177468424449,0.5557409870143254,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,800,ALL_APPS,543136.0,1483.0,0.27230045224276056,0.5550132124024821,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,800,ALL_APPS,518713.0,1633.0,0.3138296441214115,0.5761299904526529,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,800,ALL_APPS,520907.0,1520.0,0.2909497403464982,0.561873870623207,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,800,ALL_APPS,521960.0,1490.0,0.2846499188079091,0.5710465680191809,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,800,ALL_APPS,522758.0,1617.0,0.30836710369487486,0.5779880164189778,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,800,ALL_APPS,529724.0,1516.0,0.285370077554401,0.5649109255583553,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,800,ALL_APPS,525187.0,1523.0,0.28915342408536004,0.5697711279513294,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,800,ALL_APPS,528203.0,1525.0,0.2878835930892836,0.5653685885811668,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,800,ALL_APPS,518383.0,1618.0,0.3111532477822158,0.572358587381419,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_800DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,800,ALL_APPS,540790.0,1563.0,0.2881886889166281,0.5539985515773996,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,800,ALL_APPS,543052.0,1573.0,0.2888225843470278,0.5538922507520069,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,800,ALL_APPS,518564.0,1773.0,0.340740712269164,0.5722781606666689,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,800,ALL_APPS,520752.0,1675.0,0.3206189572897266,0.5627075627064969,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,800,ALL_APPS,521833.0,1623.0,0.3100547132901333,0.5698458357905957,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,800,ALL_APPS,522709.0,1675.0,0.31942240800634647,0.5755272178892716,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,800,ALL_APPS,529530.0,1721.0,0.3239523313838468,0.5638855295961775,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,800,ALL_APPS,525042.0,1660.0,0.31516872918652294,0.5681664061544119,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,800,ALL_APPS,528093.0,1646.0,0.3107190522125047,0.563491990955578,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,800,ALL_APPS,518344.0,1650.0,0.3173113535925415,0.5697830212411248,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_800DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,800,ALL_APPS,541203.0,1180.0,0.21755844117533182,0.3718935613578883,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,800,ALL_APPS,543487.0,1154.0,0.21188268969835175,0.37068951179882564,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,800,ALL_APPS,518994.0,1371.0,0.2634689112449915,0.3932724253126942,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,800,ALL_APPS,520910.0,1536.0,0.29400167672831257,0.38211593238612734,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,800,ALL_APPS,522221.0,1247.0,0.23821895512237615,0.3893506685829127,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,800,ALL_APPS,523512.0,895.0,0.17066896513585822,0.39585340176949974,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,800,ALL_APPS,530307.0,976.0,0.1837062356597143,0.3832419413432115,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,800,ALL_APPS,525758.0,989.0,0.18775617136879755,0.38807127743567293,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,800,ALL_APPS,528286.0,1475.0,0.2784274418086647,0.38154894305376047,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,800,ALL_APPS,518942.0,1091.0,0.20979437843367632,0.3901923780491533,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_800DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,900,ALL_APPS,601687.0,2009.0,0.332783387665315,0.5413925024917454,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,900,ALL_APPS,611194.0,2026.0,0.33038713675353054,0.5372242140812427,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,900,ALL_APPS,588542.0,2108.0,0.35689494624566154,0.5525609382602649,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,900,ALL_APPS,585410.0,2138.0,0.3638851634249457,0.5473610799101971,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,900,ALL_APPS,587321.0,2064.0,0.3501955428115748,0.5514085205995285,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,900,ALL_APPS,589319.0,2130.0,0.3601324881773407,0.5597543715405077,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,900,ALL_APPS,594306.0,2075.0,0.347931942835201,0.5462949655598215,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,900,ALL_APPS,591367.0,2075.0,0.3496550631738232,0.5493315948002745,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,900,ALL_APPS,594357.0,2104.0,0.3527472877522587,0.5459174020550346,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,900,ALL_APPS,589632.0,2123.0,0.3587633395577562,0.5516668529696915,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_900DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,900,ALL_APPS,601687.0,2009.0,0.332783387665315,0.5413925024917454,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,900,ALL_APPS,611194.0,2026.0,0.33038713675353054,0.5372242140812427,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,900,ALL_APPS,588542.0,2108.0,0.35689494624566154,0.5525609382602649,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,900,ALL_APPS,585410.0,2138.0,0.3638851634249457,0.5473610799101971,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,900,ALL_APPS,587321.0,2064.0,0.3501955428115748,0.5514085205995285,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,900,ALL_APPS,589319.0,2130.0,0.3601324881773407,0.5597543715405077,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,900,ALL_APPS,594306.0,2075.0,0.347931942835201,0.5462949655598215,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,900,ALL_APPS,591367.0,2075.0,0.3496550631738232,0.5493315948002745,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,900,ALL_APPS,594357.0,2104.0,0.3527472877522587,0.5459174020550346,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,900,ALL_APPS,589632.0,2123.0,0.3587633395577562,0.5516668529696915,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_900DEVICES_ALL_APPS_GENERIC.log
1,RAIDER_TRAX,900,ALL_APPS,601480.0,2224.0,0.36839245723069586,0.5391105934967168,ite1/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
2,RAIDER_TRAX,900,ALL_APPS,611048.0,2174.0,0.35452087498491575,0.5346944494764931,ite2/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
3,RAIDER_TRAX,900,ALL_APPS,588345.0,2305.0,0.39024803182934054,0.5520543113467568,ite3/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
4,RAIDER_TRAX,900,ALL_APPS,585274.0,2280.0,0.38804943886008775,0.5448625549054303,ite4/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
5,RAIDER_TRAX,900,ALL_APPS,587116.0,2272.0,0.38548460436927795,0.5486823521443163,ite5/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
6,RAIDER_TRAX,900,ALL_APPS,589067.0,2390.0,0.4040868566945695,0.5569076138094882,ite6/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
7,RAIDER_TRAX,900,ALL_APPS,594041.0,2348.0,0.39370276782435626,0.5457663161350133,ite7/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
8,RAIDER_TRAX,900,ALL_APPS,591136.0,2281.0,0.3843839997843001,0.5483514734172479,ite8/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
9,RAIDER_TRAX,900,ALL_APPS,594282.0,2194.0,0.3678270374667212,0.5447030824554263,ite9/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
10,RAIDER_TRAX,900,ALL_APPS,589509.0,2252.0,0.38055904326239814,0.5484124696667599,ite10/SIMRESULT_ITS_SCENARIO_RAIDER_TRAX_900DEVICES_ALL_APPS_GENERIC.log
1,RANDOM,900,ALL_APPS,597820.0,5896.0,0.9766181449555751,0.38946565958500673,ite1/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
2,RANDOM,900,ALL_APPS,606492.0,6726.0,1.0968366877684608,0.3855504222784987,ite2/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
3,RANDOM,900,ALL_APPS,585301.0,5379.0,0.9106453578925984,0.4043959530952408,ite3/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
4,RANDOM,900,ALL_APPS,582051.0,5507.0,0.9372691717243233,0.39573091873502686,ite4/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
5,RANDOM,900,ALL_APPS,583737.0,5685.0,0.9645042092083431,0.4020482798858087,ite5/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
6,RANDOM,900,ALL_APPS,585492.0,5977.0,1.0105347871147938,0.4103774906863002,ite6/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
7,RANDOM,900,ALL_APPS,590620.0,5805.0,0.9732992413128222,0.396794439311429,ite7/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
8,RANDOM,900,ALL_APPS,587497.0,5962.0,1.004618684694309,0.400289877323306,ite8/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
9,RANDOM,900,ALL_APPS,590420.0,6088.0,1.020606597061565,0.3955320699591543,ite9/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
10,RANDOM,900,ALL_APPS,586146.0,5650.0,0.954720883547709,0.3983758765749105,ite10/SIMRESULT_ITS_SCENARIO_RANDOM_900DEVICES_ALL_APPS_GENERIC.log
1,RT_OPT_ML,1000,ALL_APPS,671402.0,2820.0,0.4182598609953398,0.5259995556703605,ite1/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
2,RT_OPT_ML,1000,ALL_APPS,677426.0,3118.0,0.45816288145953826,0.5241685527418289,ite2/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
3,RT_OPT_ML,1000,ALL_APPS,654577.0,3025.0,0.46000468368405206,0.5376621080398767,ite3/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
4,RT_OPT_ML,1000,ALL_APPS,648746.0,2964.0,0.4548035169016894,0.5357499335983691,ite4/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
5,RT_OPT_ML,1000,ALL_APPS,648596.0,3216.0,0.49339380066644983,0.5410619679571838,ite5/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
6,RT_OPT_ML,1000,ALL_APPS,651393.0,3157.0,0.48231609502711786,0.5457751016633607,ite6/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
7,RT_OPT_ML,1000,ALL_APPS,654323.0,3155.0,0.4798639650300086,0.5380911242916364,ite7/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
8,RT_OPT_ML,1000,ALL_APPS,656088.0,3103.0,0.4707285141939134,0.5370241772992895,ite8/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
9,RT_OPT_ML,1000,ALL_APPS,662503.0,3094.0,0.4648458451585569,0.531704837558234,ite9/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
10,RT_OPT_ML,1000,ALL_APPS,650142.0,3286.0,0.5028863164725111,0.5367960908184359,ite10/SIMRESULT_ITS_SCENARIO_RT_OPT_ML_1000DEVICES_ALL_APPS_GENERIC.log
1,EXP3_MC,1000,ALL_APPS,671402.0,2820.0,0.4182598609953398,0.5259995556703605,ite1/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
2,EXP3_MC,1000,ALL_APPS,677426.0,3118.0,0.45816288145953826,0.5241685527418289,ite2/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
3,EXP3_MC,1000,ALL_APPS,654577.0,3025.0,0.46000468368405206,0.5376621080398767,ite3/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
4,EXP3_MC,1000,ALL_APPS,648746.0,2964.0,0.4548035169016894,0.5357499335983691,ite4/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
5,EXP3_MC,1000,ALL_APPS,648596.0,3216.0,0.49339380066644983,0.5410619679571838,ite5/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
6,EXP3_MC,1000,ALL_APPS,651393.0,3157.0,0.48231609502711786,0.5457751016633607,ite6/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
7,EXP3_MC,1000,ALL_APPS,654323.0,3155.0,0.4798639650300086,0.5380911242916364,ite7/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
8,EXP3_MC,1000,ALL_APPS,656088.0,3103.0,0.4707285141939134,0.5370241772992895,ite8/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
9,EXP3_MC,1000,ALL_APPS,662503.0,3094.0,0.4648458451585569,0.531704837558234,ite9/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
10,EXP3_MC,1000,ALL_APPS,650142.0,3286.0,0.5028863164725111,0.5367960908184359,ite10/SIMRESULT_ITS_SCENARIO_EXP3_MC_1000DEVICES_ALL_APPS_GENERIC.log
